series,run_index,time_s,flow_rate_g_per_s
no_added_fines_yellow,1,24.81,0.2043
no_added_fines_yellow,0,24.87,1.6428
no_added_fines_yellow,1,24.87,1.6185
no_added_fines_yellow,2,24.87,0.2043
no_added_fines_yellow,3,24.87,0.0263
no_added_fines_yellow,0,24.92,1.6428
no_added_fines_yellow,1,24.92,1.5942
no_added_fines_yellow,2,24.92,0.0283
no_added_fines_yellow,0,24.98,1.6104
no_added_fines_yellow,1,24.98,1.5942
no_added_fines_yellow,2,24.98,1.5639
no_added_fines_yellow,3,24.98,0.174
no_added_fines_yellow,0,25.03,1.6104
no_added_fines_yellow,1,25.03,1.5639
no_added_fines_yellow,0,25.09,1.5315
no_added_fines_yellow,0,25.14,1.578
no_added_fines_yellow,1,25.14,1.4971
no_added_fines_yellow,2,25.14,0.1416
no_added_fines_yellow,0,25.2,1.5477
no_added_fines_yellow,1,25.2,1.4991
no_added_fines_yellow,2,25.2,0.1416
no_added_fines_yellow,0,25.25,1.5457
no_added_fines_yellow,1,25.25,1.4668
no_added_fines_yellow,2,25.25,1.4445
no_added_fines_yellow,0,25.31,1.4728
no_added_fines_yellow,1,25.31,1.4445
no_added_fines_yellow,0,25.36,1.5113
no_added_fines_yellow,1,25.36,1.4769
no_added_fines_yellow,0,25.41,1.5416
no_added_fines_yellow,1,25.41,1.5113
no_added_fines_yellow,2,25.41,0.0769
no_added_fines_yellow,0,25.47,1.574
no_added_fines_yellow,1,25.47,1.5416
no_added_fines_yellow,2,25.47,1.5133
no_added_fines_yellow,3,25.47,1.4809
no_added_fines_yellow,0,25.52,1.6064
no_added_fines_yellow,1,25.52,1.574
no_added_fines_yellow,2,25.52,1.4809
no_added_fines_yellow,3,25.52,1.4486
no_added_fines_yellow,4,25.52,1.4162
no_added_fines_yellow,5,25.52,1.3514
no_added_fines_yellow,0,25.58,1.6711
no_added_fines_yellow,1,25.58,1.6387
no_added_fines_yellow,2,25.58,1.6064
no_added_fines_yellow,3,25.58,1.4162
no_added_fines_yellow,4,25.58,1.3211
no_added_fines_yellow,5,25.58,1.2867
no_added_fines_yellow,6,25.58,1.2564
no_added_fines_yellow,0,25.63,1.6711
no_added_fines_yellow,1,25.63,1.6408
no_added_fines_yellow,2,25.63,1.3191
no_added_fines_yellow,3,25.63,1.2867
no_added_fines_yellow,4,25.63,1.2564
no_added_fines_yellow,5,25.63,0.0445
no_added_fines_yellow,0,25.69,1.663
no_added_fines_yellow,1,25.69,1.222
no_added_fines_yellow,2,25.69,1.1896
no_added_fines_yellow,3,25.69,1.1572
no_added_fines_yellow,4,25.69,1.1249
no_added_fines_yellow,5,25.69,0.0405
no_added_fines_yellow,0,25.74,1.661
no_added_fines_yellow,1,25.74,1.1592
no_added_fines_yellow,2,25.74,1.1249
no_added_fines_yellow,3,25.74,1.0925
no_added_fines_yellow,0,25.8,1.6266
no_added_fines_yellow,1,25.8,1.0601
no_added_fines_yellow,2,25.8,1.0277
no_added_fines_yellow,0,25.85,1.6266
no_added_fines_yellow,1,25.85,1.0601
no_added_fines_yellow,2,25.85,1.0277
no_added_fines_yellow,3,25.85,0.0142
no_added_fines_yellow,0,25.9,1.5942
no_added_fines_yellow,1,25.9,0.963
no_added_fines_yellow,0,25.96,1.5942
no_added_fines_yellow,1,25.96,0.963
no_added_fines_yellow,2,25.96,0.9306
no_added_fines_yellow,0,26.01,0.8983
no_added_fines_yellow,1,26.01,0.8659
no_added_fines_yellow,0,26.07,1.5295
no_added_fines_yellow,1,26.07,0.8983
no_added_fines_yellow,2,26.07,0.8679
no_added_fines_yellow,3,26.07,0.8335
no_added_fines_yellow,0,26.12,1.5295
no_added_fines_yellow,1,26.12,0.8659
no_added_fines_yellow,2,26.12,0.8032
no_added_fines_yellow,3,26.12,0.7688
no_added_fines_yellow,4,26.12,0.7364
no_added_fines_yellow,0,26.18,0.8012
no_added_fines_yellow,1,26.18,0.7688
no_added_fines_yellow,2,26.18,0.7364
no_added_fines_yellow,3,26.18,0.704
no_added_fines_yellow,0,26.23,1.5558
no_added_fines_yellow,1,26.23,0.704
no_added_fines_yellow,2,26.23,0.6393
no_added_fines_yellow,3,26.23,0.6069
no_added_fines_yellow,0,26.29,1.5861
no_added_fines_yellow,1,26.29,1.5558
no_added_fines_yellow,2,26.29,0.6373
no_added_fines_yellow,3,26.29,0.6069
no_added_fines_yellow,4,26.29,0.5766
no_added_fines_yellow,5,26.29,0.5422
no_added_fines_yellow,0,26.34,1.6185
no_added_fines_yellow,1,26.34,1.5861
no_added_fines_yellow,2,26.34,0.5098
no_added_fines_yellow,0,26.39,1.6185
no_added_fines_yellow,1,26.39,0.5098
no_added_fines_yellow,2,26.39,0.4775
no_added_fines_yellow,0,26.45,1.6529
no_added_fines_yellow,1,26.45,0.4775
no_added_fines_yellow,2,26.45,0.4451
no_added_fines_yellow,3,26.45,0.4127
no_added_fines_yellow,0,26.5,1.6529
no_added_fines_yellow,1,26.5,0.4451
no_added_fines_yellow,2,26.5,0.4127
no_added_fines_yellow,0,26.56,0.348
no_added_fines_yellow,1,26.56,0.3156
no_added_fines_yellow,0,26.61,1.7156
no_added_fines_yellow,1,26.61,0.346
no_added_fines_yellow,2,26.61,0.3156
no_added_fines_yellow,3,26.61,0.2509
no_added_fines_yellow,0,26.67,1.7358
no_added_fines_yellow,1,26.67,1.7075
no_added_fines_yellow,2,26.67,0.2509
no_added_fines_yellow,3,26.67,0.2205
no_added_fines_yellow,0,26.72,1.7358
no_added_fines_yellow,1,26.72,1.7035
no_added_fines_yellow,2,26.72,1.6711
no_added_fines_yellow,3,26.72,1.6387
no_added_fines_yellow,4,26.72,1.6064
no_added_fines_yellow,5,26.72,1.574
no_added_fines_yellow,6,26.72,0.2185
no_added_fines_yellow,7,26.72,0.1882
no_added_fines_yellow,0,26.78,1.6387
no_added_fines_yellow,1,26.78,1.6064
no_added_fines_yellow,2,26.78,1.574
no_added_fines_yellow,3,26.78,1.5396
no_added_fines_yellow,4,26.78,1.5092
no_added_fines_yellow,5,26.78,1.4769
no_added_fines_yellow,6,26.78,1.4445
no_added_fines_yellow,7,26.78,1.4101
no_added_fines_yellow,8,26.78,0.1234
no_added_fines_yellow,0,26.83,1.5396
no_added_fines_yellow,1,26.83,1.5092
no_added_fines_yellow,2,26.83,1.4769
no_added_fines_yellow,3,26.83,1.4445
no_added_fines_yellow,4,26.83,1.4101
no_added_fines_yellow,5,26.83,0.1214
no_added_fines_yellow,6,26.83,0.089
no_added_fines_yellow,0,26.88,1.313
no_added_fines_yellow,1,26.88,1.2827
no_added_fines_yellow,0,26.94,1.313
no_added_fines_yellow,1,26.94,1.2827
no_added_fines_yellow,0,26.99,1.2179
no_added_fines_yellow,1,26.99,0.0283
no_added_fines_yellow,0,27.05,1.2159
no_added_fines_yellow,1,27.05,0.0263
no_added_fines_yellow,0,27.1,1.1532
no_added_fines_yellow,1,27.1,1.1208
no_added_fines_yellow,0,27.16,1.1208
no_added_fines_yellow,0,27.21,1.0884
no_added_fines_yellow,1,27.21,1.0561
no_added_fines_yellow,0,27.27,1.0561
no_added_fines_yellow,1,27.27,1.0217
no_added_fines_yellow,0,27.32,1.0237
no_added_fines_yellow,1,27.32,0.9913
no_added_fines_yellow,0,27.37,0.9913
no_added_fines_yellow,1,27.37,0.9569
no_added_fines_yellow,2,27.37,0.0243
no_added_fines_yellow,0,27.43,0.9266
no_added_fines_yellow,1,27.43,0.8942
no_added_fines_yellow,2,27.43,0.0223
no_added_fines_yellow,0,27.48,0.9266
no_added_fines_yellow,1,27.48,0.8942
no_added_fines_yellow,2,27.48,0.8295
no_added_fines_yellow,3,27.48,0.0223
no_added_fines_yellow,0,27.54,0.8598
no_added_fines_yellow,1,27.54,0.7971
no_added_fines_yellow,2,27.54,0.7647
no_added_fines_yellow,3,27.54,0.0202
no_added_fines_yellow,0,27.59,0.7971
no_added_fines_yellow,1,27.59,0.7647
no_added_fines_yellow,2,27.59,0.7
no_added_fines_yellow,0,27.65,0.7324
no_added_fines_yellow,1,27.65,0.6676
no_added_fines_yellow,2,27.65,0.6353
no_added_fines_yellow,0,27.7,0.6676
no_added_fines_yellow,1,27.7,0.6332
no_added_fines_yellow,2,27.7,0.6029
no_added_fines_yellow,3,27.7,0.5705
no_added_fines_yellow,4,27.7,0.5382
no_added_fines_yellow,5,27.7,0.0344
no_added_fines_yellow,0,27.76,0.6029
no_added_fines_yellow,1,27.76,0.5685
no_added_fines_yellow,2,27.76,0.5382
no_added_fines_yellow,3,27.76,0.5058
no_added_fines_yellow,4,27.76,0.4734
no_added_fines_yellow,5,27.76,0.0182
no_added_fines_yellow,0,27.81,0.5058
no_added_fines_yellow,1,27.81,0.4734
no_added_fines_yellow,2,27.81,0.441
no_added_fines_yellow,3,27.81,0.4087
no_added_fines_yellow,4,27.81,0.3763
no_added_fines_yellow,5,27.81,0.0182
no_added_fines_yellow,0,27.86,0.441
no_added_fines_yellow,1,27.86,0.4066
no_added_fines_yellow,2,27.86,0.3763
no_added_fines_yellow,3,27.86,0.3419
no_added_fines_yellow,4,27.86,0.3116
no_added_fines_yellow,5,27.86,0.2792
no_added_fines_yellow,6,27.86,0.0182
no_added_fines_yellow,0,27.92,0.3439
no_added_fines_yellow,1,27.92,0.3116
no_added_fines_yellow,2,27.92,0.2772
no_added_fines_yellow,3,27.92,0.2468
no_added_fines_yellow,0,27.97,0.2468
no_added_fines_yellow,1,27.97,0.1801
no_added_fines_yellow,2,27.97,0.1497
no_added_fines_yellow,3,27.97,0.1173
no_added_fines_yellow,0,28.03,0.1801
no_added_fines_yellow,1,28.03,0.1497
no_added_fines_yellow,2,28.03,0.1173
no_added_fines_yellow,0,28.08,0.085
no_added_fines_yellow,0,28.14,0.085
no_added_fines_yellow,0,28.19,0.0121
no_added_fines_yellow,0,28.25,0.0121
no_added_fines_yellow,0,28.3,0.0121
no_added_fines_yellow,0,28.36,0.0121
no_added_fines_yellow,0,28.41,0.091
no_added_fines_yellow,0,28.46,0.089
no_added_fines_yellow,0,28.52,0.0405
no_added_fines_yellow,0,28.74,0.0668
no_added_fines_yellow,0,28.79,0.0668
no_added_fines_yellow,0,28.85,0.0182
no_added_fines_yellow,0,28.9,0.0182
no_added_fines_yellow,0,29.28,0.0182
no_added_fines_yellow,0,29.34,0.0182
no_added_fines_yellow,0,29.39,0.0121
no_added_fines_yellow,0,29.44,0.0162
no_added_fines_yellow,0,31.95,0.0121
no_added_fines_yellow,0,33.47,0.0182
no_added_fines_yellow,0,33.53,0.0182
no_added_fines_yellow,0,33.58,0.0182
no_added_fines_yellow,0,63.16,3.3948
no_added_fines_yellow,0,63.21,3.3948
no_added_fines_yellow,0,63.27,3.3948
no_added_fines_yellow,0,63.32,3.3948
no_added_fines_yellow,0,63.38,3.3948
no_added_fines_yellow,0,63.43,3.3948
no_added_fines_yellow,0,63.49,3.3948
no_added_fines_yellow,0,63.54,3.3948
no_added_fines_yellow,0,63.59,3.3948
no_added_fines_yellow,0,63.65,3.3948
no_added_fines_yellow,0,63.7,3.3948
no_added_fines_yellow,0,63.76,3.3948
no_added_fines_yellow,0,63.81,3.3948
no_added_fines_yellow,0,63.87,3.3948
no_added_fines_yellow,0,63.92,3.3948
no_added_fines_yellow,0,63.98,3.3948
no_added_fines_yellow,0,64.03,3.3948
no_added_fines_yellow,0,64.08,3.3948
no_added_fines_yellow,0,64.14,3.3948
no_added_fines_yellow,0,64.19,3.3948
no_added_fines_yellow,0,64.25,3.3948
no_added_fines_yellow,0,64.3,3.3948
no_added_fines_yellow,0,64.36,3.3948
no_added_fines_yellow,0,64.41,3.3948
no_added_fines_yellow,0,64.47,3.3948
no_added_fines_yellow,0,64.52,3.3948
no_added_fines_yellow,0,64.58,3.3948
no_added_fines_yellow,0,64.63,3.3948
no_added_fines_yellow,0,64.68,3.3948
no_added_fines_yellow,0,64.74,3.3948
no_added_fines_yellow,0,64.79,3.3948
no_added_fines_yellow,0,64.85,3.3948
no_added_fines_yellow,0,64.9,3.3948
no_added_fines_yellow,0,64.96,3.3948
no_added_fines_yellow,0,65.01,3.3948
no_added_fines_yellow,0,65.07,3.3948
no_added_fines_yellow,0,65.12,3.3948
no_added_fines_yellow,0,65.17,3.3948
no_added_fines_yellow,0,65.23,3.3948
no_added_fines_yellow,0,65.28,3.3948
no_added_fines_yellow,0,65.34,3.3948
no_added_fines_yellow,0,65.39,3.3948
no_added_fines_yellow,0,65.45,3.3948
no_added_fines_yellow,0,65.5,3.3948
no_added_fines_yellow,0,65.56,3.3948
no_added_fines_yellow,0,65.61,3.3948
no_added_fines_yellow,0,65.66,3.3948
no_added_fines_yellow,0,65.72,3.3948
no_added_fines_yellow,0,65.77,3.3948
no_added_fines_yellow,0,65.83,3.3948
no_added_fines_yellow,0,65.88,3.3948
no_added_fines_yellow,0,65.94,3.3948
no_added_fines_yellow,0,65.99,3.3948
no_added_fines_yellow,0,66.05,3.3948
no_added_fines_yellow,0,66.1,3.3948
no_added_fines_yellow,0,66.15,3.3948
no_added_fines_yellow,0,66.21,3.3948
no_added_fines_yellow,0,66.26,3.3948
no_added_fines_yellow,0,66.32,3.3948
no_added_fines_yellow,0,66.37,3.3948
no_added_fines_yellow,0,66.43,3.3948
no_added_fines_yellow,0,66.48,3.3948
no_added_fines_yellow,0,66.54,3.3948
no_added_fines_yellow,0,66.59,3.3948
no_added_fines_yellow,0,66.64,3.3948
no_added_fines_yellow,0,66.7,3.3948
no_added_fines_yellow,0,66.75,3.3948
no_added_fines_yellow,0,66.81,3.3948
no_added_fines_yellow,0,66.86,3.3948
no_added_fines_yellow,0,66.92,3.3948
no_added_fines_yellow,0,66.97,3.3948
no_added_fines_yellow,0,67.03,3.3948
no_added_fines_yellow,0,67.08,3.3948
no_added_fines_yellow,0,67.14,3.3948
1g_fines_magenta,0,0.74,0.0121
1g_fines_magenta,0,0.8,0.0223
1g_fines_magenta,0,0.85,0.0223
1g_fines_magenta,0,0.9,0.0303
1g_fines_magenta,0,0.96,0.0202
1g_fines_magenta,0,1.01,0.0182
1g_fines_magenta,0,1.07,0.0223
1g_fines_magenta,0,1.23,0.0324
1g_fines_magenta,0,1.29,0.0324
1g_fines_magenta,0,1.5,0.0121
1g_fines_magenta,0,1.56,0.0121
1g_fines_magenta,0,2.1,0.1194
1g_fines_magenta,1,2.1,0.089
1g_fines_magenta,2,2.1,0.0566
1g_fines_magenta,0,2.16,0.1194
1g_fines_magenta,1,2.16,0.089
1g_fines_magenta,2,2.16,0.0566
1g_fines_magenta,3,2.16,0.0283
1g_fines_magenta,0,2.21,0.2185
1g_fines_magenta,0,2.27,0.2488
1g_fines_magenta,1,2.27,0.2185
1g_fines_magenta,0,2.32,0.3783
1g_fines_magenta,1,2.32,0.35
1g_fines_magenta,0,2.37,0.3803
1g_fines_magenta,1,2.37,0.35
1g_fines_magenta,0,2.43,0.4775
1g_fines_magenta,0,2.48,0.5422
1g_fines_magenta,1,2.48,0.4775
1g_fines_magenta,0,2.54,0.5725
1g_fines_magenta,0,2.59,0.6069
1g_fines_magenta,1,2.59,0.5746
1g_fines_magenta,2,2.59,0.5462
1g_fines_magenta,3,2.59,0.0526
1g_fines_magenta,4,2.59,0.0263
1g_fines_magenta,0,2.65,0.6373
1g_fines_magenta,1,2.65,0.6069
1g_fines_magenta,2,2.65,0.0384
1g_fines_magenta,0,2.7,0.6717
1g_fines_magenta,1,2.7,0.6373
1g_fines_magenta,2,2.7,0.611
1g_fines_magenta,3,2.7,0.1376
1g_fines_magenta,0,2.76,0.8012
1g_fines_magenta,1,2.76,0.7688
1g_fines_magenta,2,2.76,0.4936
1g_fines_magenta,3,2.76,0.1355
1g_fines_magenta,0,2.81,0.7688
1g_fines_magenta,1,2.81,0.3156
1g_fines_magenta,0,2.86,0.8659
1g_fines_magenta,1,2.86,0.3156
1g_fines_magenta,0,2.92,0.6434
1g_fines_magenta,1,2.92,0.0162
1g_fines_magenta,0,2.97,0.1072
1g_fines_magenta,0,3.03,0.1942
1g_fines_magenta,1,3.03,0.0283
1g_fines_magenta,0,3.08,0.3439
1g_fines_magenta,1,3.08,0.2994
1g_fines_magenta,2,3.08,0.2327
1g_fines_magenta,3,3.08,0.0263
1g_fines_magenta,0,3.14,0.3682
1g_fines_magenta,0,3.19,1.0601
1g_fines_magenta,1,3.19,0.4694
1g_fines_magenta,2,3.19,0.1173
1g_fines_magenta,3,3.19,0.0162
1g_fines_magenta,0,3.25,0.5827
1g_fines_magenta,1,3.25,0.0971
1g_fines_magenta,2,3.25,0.0121
1g_fines_magenta,0,3.3,0.8072
1g_fines_magenta,1,3.3,0.7809
1g_fines_magenta,2,3.3,0.6494
1g_fines_magenta,3,3.3,0.2994
1g_fines_magenta,0,3.36,0.7971
1g_fines_magenta,1,3.36,0.259
1g_fines_magenta,2,3.36,0.1942
1g_fines_magenta,3,3.36,0.1618
1g_fines_magenta,0,3.41,0.8679
1g_fines_magenta,1,3.41,0.6939
1g_fines_magenta,2,3.41,0.5908
1g_fines_magenta,0,3.46,1.0298
1g_fines_magenta,1,3.46,0.7728
1g_fines_magenta,2,3.46,0.4491
1g_fines_magenta,0,3.52,2.1162
1g_fines_magenta,1,3.52,1.4243
1g_fines_magenta,2,3.52,1.2968
1g_fines_magenta,3,3.52,1.2503
1g_fines_magenta,4,3.52,1.1936
1g_fines_magenta,5,3.52,1.0702
1g_fines_magenta,6,3.52,0.9165
1g_fines_magenta,7,3.52,0.787
1g_fines_magenta,0,3.57,1.3191
1g_fines_magenta,1,3.57,1.1552
1g_fines_magenta,2,3.57,0.7081
1g_fines_magenta,0,3.63,2.4925
1g_fines_magenta,1,3.63,1.5497
1g_fines_magenta,2,3.63,1.4121
1g_fines_magenta,3,3.63,1.3737
1g_fines_magenta,4,3.63,1.2402
1g_fines_magenta,5,3.63,1.0763
1g_fines_magenta,6,3.63,1.054
1g_fines_magenta,7,3.63,1.0014
1g_fines_magenta,8,3.63,0.963
1g_fines_magenta,0,3.68,1.4668
1g_fines_magenta,1,3.68,1.3373
1g_fines_magenta,2,3.68,1.2422
1g_fines_magenta,3,3.68,1.0055
1g_fines_magenta,4,3.68,0.9731
1g_fines_magenta,5,3.68,0.9428
1g_fines_magenta,6,3.68,0.0364
1g_fines_magenta,0,3.74,2.6341
1g_fines_magenta,1,3.74,1.402
1g_fines_magenta,2,3.74,0.1012
1g_fines_magenta,3,3.74,0.0364
1g_fines_magenta,4,3.74,0.0121
1g_fines_magenta,0,3.79,1.6488
1g_fines_magenta,1,3.79,1.5497
1g_fines_magenta,2,3.79,1.4728
1g_fines_magenta,3,3.79,1.4303
1g_fines_magenta,4,3.79,1.2503
1g_fines_magenta,5,3.79,1.2118
1g_fines_magenta,6,3.79,1.1734
1g_fines_magenta,7,3.79,0.1659
1g_fines_magenta,8,3.79,0.1012
1g_fines_magenta,9,3.79,0.0121
1g_fines_magenta,0,3.85,2.7798
1g_fines_magenta,1,3.85,2.5127
1g_fines_magenta,2,3.85,2.0555
1g_fines_magenta,3,3.85,1.7682
1g_fines_magenta,4,3.85,1.7277
1g_fines_magenta,5,3.85,1.5942
1g_fines_magenta,6,3.85,0.1983
1g_fines_magenta,7,3.85,0.174
1g_fines_magenta,0,3.9,2.3792
1g_fines_magenta,1,3.9,1.8633
1g_fines_magenta,2,3.9,1.7358
1g_fines_magenta,3,3.9,1.6367
1g_fines_magenta,4,3.9,1.404
1g_fines_magenta,5,3.9,0.2306
1g_fines_magenta,6,3.9,0.1983
1g_fines_magenta,7,3.9,0.172
1g_fines_magenta,0,3.95,2.0413
1g_fines_magenta,1,3.95,2.0049
1g_fines_magenta,2,3.95,1.9584
1g_fines_magenta,3,3.95,1.9139
1g_fines_magenta,4,3.95,1.7803
1g_fines_magenta,5,3.95,0.2387
1g_fines_magenta,0,4.01,2.0697
1g_fines_magenta,1,4.01,1.8896
1g_fines_magenta,2,4.01,1.0844
1g_fines_magenta,3,4.01,0.2347
1g_fines_magenta,4,4.01,0.0486
1g_fines_magenta,0,4.06,2.2153
1g_fines_magenta,1,4.06,2.1283
1g_fines_magenta,2,4.06,1.9685
1g_fines_magenta,3,4.06,1.0642
1g_fines_magenta,4,4.06,0.2954
1g_fines_magenta,5,4.06,0.0263
1g_fines_magenta,0,4.12,2.2012
1g_fines_magenta,1,4.12,2.0798
1g_fines_magenta,2,4.12,1.9887
1g_fines_magenta,3,4.12,1.8127
1g_fines_magenta,4,4.12,1.0662
1g_fines_magenta,5,4.12,1.0318
1g_fines_magenta,6,4.12,0.2954
1g_fines_magenta,7,4.12,0.1092
1g_fines_magenta,8,4.12,0.0263
1g_fines_magenta,0,4.17,2.1668
1g_fines_magenta,1,4.17,1.0318
1g_fines_magenta,2,4.17,1.0014
1g_fines_magenta,3,4.17,0.174
1g_fines_magenta,4,4.17,0.1416
1g_fines_magenta,5,4.17,0.1113
1g_fines_magenta,0,4.23,3.1318
1g_fines_magenta,1,4.23,2.9821
1g_fines_magenta,2,4.23,2.278
1g_fines_magenta,3,4.23,2.2012
1g_fines_magenta,4,4.23,2.1587
1g_fines_magenta,5,4.23,1.0136
1g_fines_magenta,6,4.23,0.9509
1g_fines_magenta,7,4.23,0.3601
1g_fines_magenta,8,4.23,0.174
1g_fines_magenta,9,4.23,0.1416
1g_fines_magenta,0,4.28,2.3367
1g_fines_magenta,1,4.28,0.9509
1g_fines_magenta,2,4.28,0.3925
1g_fines_magenta,3,4.28,0.3601
1g_fines_magenta,4,4.28,0.0182
1g_fines_magenta,0,4.34,0.9994
1g_fines_magenta,1,4.34,0.961
1g_fines_magenta,2,4.34,0.4249
1g_fines_magenta,3,4.34,0.3925
1g_fines_magenta,4,4.34,0.3763
1g_fines_magenta,5,4.34,0.0182
1g_fines_magenta,0,4.39,1.0237
1g_fines_magenta,1,4.39,0.9994
1g_fines_magenta,2,4.39,0.4552
1g_fines_magenta,3,4.39,0.4249
1g_fines_magenta,4,4.39,0.0566
1g_fines_magenta,0,4.44,2.4358
1g_fines_magenta,1,4.44,1.0318
1g_fines_magenta,2,4.44,0.4896
1g_fines_magenta,3,4.44,0.4471
1g_fines_magenta,4,4.44,0.2387
1g_fines_magenta,5,4.44,0.0728
1g_fines_magenta,6,4.44,0.0283
1g_fines_magenta,0,4.5,2.4621
1g_fines_magenta,1,4.5,0.5058
1g_fines_magenta,2,4.5,0.4896
1g_fines_magenta,3,4.5,0.2954
1g_fines_magenta,4,4.5,0.0749
1g_fines_magenta,5,4.5,0.0223
1g_fines_magenta,0,4.55,2.5087
1g_fines_magenta,1,4.55,2.4561
1g_fines_magenta,2,4.55,0.4977
1g_fines_magenta,3,4.55,0.2954
1g_fines_magenta,4,4.55,0.1214
1g_fines_magenta,5,4.55,0.0223
1g_fines_magenta,0,4.61,2.7798
1g_fines_magenta,1,4.61,2.5168
1g_fines_magenta,2,4.61,2.448
1g_fines_magenta,3,4.61,1.0662
1g_fines_magenta,4,4.61,0.5543
1g_fines_magenta,5,4.61,0.3277
1g_fines_magenta,6,4.61,0.1376
1g_fines_magenta,7,4.61,0.0647
1g_fines_magenta,8,4.61,0.0243
1g_fines_magenta,0,4.66,3.1136
1g_fines_magenta,1,4.66,2.5289
1g_fines_magenta,2,4.66,2.4419
1g_fines_magenta,3,4.66,1.0763
1g_fines_magenta,4,4.66,0.5543
1g_fines_magenta,5,4.66,0.3601
1g_fines_magenta,6,4.66,0.3277
1g_fines_magenta,7,4.66,0.1821
1g_fines_magenta,8,4.66,0.1396
1g_fines_magenta,9,4.66,0.0708
1g_fines_magenta,0,4.72,3.2532
1g_fines_magenta,1,4.72,2.5269
1g_fines_magenta,2,4.72,2.4277
1g_fines_magenta,3,4.72,1.0561
1g_fines_magenta,4,4.72,0.6191
1g_fines_magenta,5,4.72,0.3925
1g_fines_magenta,6,4.72,0.3601
1g_fines_magenta,7,4.72,0.1861
1g_fines_magenta,8,4.72,0.0769
1g_fines_magenta,9,4.72,0.0243
1g_fines_magenta,0,4.77,2.5147
1g_fines_magenta,1,4.77,2.4035
1g_fines_magenta,2,4.77,1.0561
1g_fines_magenta,3,4.77,1.0237
1g_fines_magenta,4,4.77,0.6191
1g_fines_magenta,5,4.77,0.4896
1g_fines_magenta,6,4.77,0.3925
1g_fines_magenta,7,4.77,0.1942
1g_fines_magenta,8,4.77,0.089
1g_fines_magenta,0,4.83,2.4925
1g_fines_magenta,1,4.83,2.3671
1g_fines_magenta,2,4.83,1.0237
1g_fines_magenta,3,4.83,0.9954
1g_fines_magenta,4,4.83,0.6838
1g_fines_magenta,5,4.83,0.522
1g_fines_magenta,6,4.83,0.2043
1g_fines_magenta,7,4.83,0.0931
1g_fines_magenta,0,4.88,2.4783
1g_fines_magenta,1,4.88,2.359
1g_fines_magenta,2,4.88,1.0197
1g_fines_magenta,3,4.88,0.9934
1g_fines_magenta,4,4.88,0.6838
1g_fines_magenta,5,4.88,0.5543
1g_fines_magenta,6,4.88,0.522
1g_fines_magenta,7,4.88,0.2468
1g_fines_magenta,8,4.88,0.2084
1g_fines_magenta,9,4.88,0.0283
1g_fines_magenta,0,4.93,2.4601
1g_fines_magenta,1,4.93,2.3509
1g_fines_magenta,2,4.93,0.5867
1g_fines_magenta,3,4.93,0.5543
1g_fines_magenta,4,4.93,0.263
1g_fines_magenta,5,4.93,0.0303
1g_fines_magenta,0,4.99,2.45
1g_fines_magenta,1,4.99,2.3428
1g_fines_magenta,2,4.99,0.7486
1g_fines_magenta,3,4.99,0.5867
1g_fines_magenta,4,4.99,0.5584
1g_fines_magenta,5,4.99,0.3277
1g_fines_magenta,6,4.99,0.265
1g_fines_magenta,7,4.99,0.0303
1g_fines_magenta,0,5.04,3.0671
1g_fines_magenta,1,5.04,2.4379
1g_fines_magenta,2,5.04,2.3225
1g_fines_magenta,3,5.04,0.7728
1g_fines_magenta,4,5.04,0.7486
1g_fines_magenta,5,5.04,0.6231
1g_fines_magenta,6,5.04,0.3277
1g_fines_magenta,0,5.1,3.0671
1g_fines_magenta,1,5.1,2.4095
1g_fines_magenta,2,5.1,2.2942
1g_fines_magenta,3,5.1,0.7728
1g_fines_magenta,4,5.1,0.7526
1g_fines_magenta,5,5.1,0.6211
1g_fines_magenta,6,5.1,0.3763
1g_fines_magenta,7,5.1,0.1416
1g_fines_magenta,0,5.15,2.3751
1g_fines_magenta,1,5.15,2.2538
1g_fines_magenta,2,5.15,1.0358
1g_fines_magenta,3,5.15,0.7324
1g_fines_magenta,4,5.15,0.6838
1g_fines_magenta,5,5.15,0.3803
1g_fines_magenta,6,5.15,0.1436
1g_fines_magenta,0,5.21,2.3327
1g_fines_magenta,1,5.21,2.2032
1g_fines_magenta,2,5.21,1.0338
1g_fines_magenta,3,5.21,0.7486
1g_fines_magenta,4,5.21,0.6838
1g_fines_magenta,5,5.21,0.3864
1g_fines_magenta,6,5.21,0.2084
1g_fines_magenta,7,5.21,0.0486
1g_fines_magenta,0,5.26,3.411
1g_fines_magenta,1,5.26,2.2861
1g_fines_magenta,2,5.26,2.1506
1g_fines_magenta,3,5.26,0.7486
1g_fines_magenta,4,5.26,0.3965
1g_fines_magenta,5,5.26,0.259
1g_fines_magenta,6,5.26,0.2084
