reference_pressure_round__bar,time__s,pressure__bar,pressure_std__bar,basket_pressure__bar,basket_pressure_std__bar,mass__g,mass_std__g,mass_flow_rate__g_per_s,mass_flow_rate_std__g_per_s
9.000000,2.402402,9.301334,0.009976,9.018288,0.010145,0.012674,0.023369,-0.003180,0.006656
9.000000,2.502503,9.300102,0.011396,9.017066,0.011295,0.006087,0.023403,-0.003492,0.007569
9.000000,2.602603,9.284826,0.022443,9.001777,0.022335,0.010131,0.024054,-0.003135,0.007899
9.000000,2.702703,9.305105,0.020599,9.022026,0.020736,0.015189,0.021919,-0.002294,0.007245
9.000000,2.802803,9.302488,0.013946,9.019358,0.014055,0.024487,0.020434,-0.000917,0.006951
9.000000,2.902903,9.293813,0.007840,9.010636,0.008061,0.028980,0.020809,0.000371,0.006948
9.000000,3.003003,9.292044,0.014851,9.008907,0.014705,0.028245,0.024575,-0.000715,0.007097
9.000000,3.103103,9.274646,0.011207,8.991544,0.011190,0.032503,0.023595,-0.001680,0.007284
9.000000,3.203203,9.286901,0.018873,9.003758,0.018999,0.029297,0.021084,-0.000548,0.007462
9.000000,3.303303,9.271577,0.019389,8.988382,0.019463,0.011460,0.019204,0.000889,0.006458
9.000000,3.403403,9.267781,0.008531,8.984543,0.008622,0.010935,0.018177,0.002076,0.005301
9.000000,3.503504,9.261313,0.013573,8.978037,0.013602,0.012784,0.017747,0.003121,0.005040
9.000000,3.603604,9.271978,0.021176,8.988749,0.021211,0.011732,0.019291,0.001817,0.006197
9.000000,3.703704,9.275028,0.020836,8.991914,0.020687,0.015494,0.019308,-0.001386,0.008196
9.000000,3.803804,9.266147,0.017756,8.983084,0.017652,0.018651,0.020385,-0.002770,0.008967
9.000000,3.903904,9.260771,0.015549,8.977641,0.015492,0.014490,0.022053,-0.000947,0.008108
9.000000,4.004004,9.260479,0.024693,8.977304,0.024826,0.010424,0.018712,0.000296,0.007321
9.000000,4.104104,9.278786,0.026921,8.995683,0.026994,0.013094,0.014452,-0.001642,0.006580
9.000000,4.204204,9.285820,0.024236,9.002890,0.024154,0.016180,0.011985,-0.006362,0.006412
9.000000,4.304304,9.271709,0.017154,8.988873,0.017130,0.021458,0.016237,-0.008942,0.006668
9.000000,4.404404,9.265190,0.017477,8.982269,0.017394,0.019467,0.019683,-0.006578,0.005841
9.000000,4.504505,9.266911,0.027310,8.984016,0.027254,0.012093,0.022972,-0.007279,0.004929
9.000000,4.604605,9.272225,0.021502,8.989410,0.021447,0.007730,0.023114,-0.009459,0.003890
9.000000,4.704705,9.277546,0.017615,8.994610,0.017622,0.008386,0.021097,-0.006149,0.003455
9.000000,4.804805,9.272675,0.009022,8.989617,0.009007,0.006468,0.020221,-0.002783,0.002762
9.000000,4.904905,9.262743,0.015505,8.979707,0.015496,0.008007,0.023559,-0.003378,0.002855
9.000000,5.005005,9.253853,0.018747,8.970831,0.018831,0.012448,0.023650,-0.003803,0.003977
9.000000,5.105105,9.263705,0.018912,8.980706,0.019053,0.008022,0.022484,-0.004402,0.004042
9.000000,5.205205,9.261332,0.016786,8.978394,0.016889,0.004537,0.025065,-0.006110,0.003465
9.000000,5.305305,9.269508,0.006348,8.986512,0.006381,0.004610,0.022474,-0.004493,0.002301
9.000000,5.405405,9.248785,0.024157,8.965710,0.024142,0.009395,0.021407,-0.002313,0.001762
9.000000,5.505506,9.243582,0.023291,8.960562,0.023341,0.008271,0.018884,-0.003799,0.002009
9.000000,5.605606,9.256297,0.018064,8.973329,0.018182,0.007858,0.018032,-0.005248,0.004284
9.000000,5.705706,9.249845,0.018689,8.966907,0.018830,-0.003094,0.018511,-0.006113,0.004908
9.000000,5.805806,9.267393,0.016227,8.984364,0.016229,0.006896,0.019269,-0.003590,0.004279
9.000000,5.905906,9.249215,0.024305,8.966036,0.024318,0.012423,0.021412,0.000475,0.003638
9.000000,6.006006,9.255326,0.020284,8.972083,0.020358,0.006464,0.023282,0.002234,0.003285
9.000000,6.106106,9.259430,0.014262,8.976188,0.014273,0.001500,0.023981,0.002231,0.002999
9.000000,6.206206,9.267027,0.010404,8.983753,0.010402,0.002694,0.024417,0.003094,0.001972
9.000000,6.306306,9.259646,0.016171,8.976338,0.016212,0.004218,0.024693,0.004027,0.002171
9.000000,6.406406,9.257762,0.018504,8.974429,0.018555,0.000720,0.026394,0.004687,0.003660
9.000000,6.506507,9.261677,0.009327,8.978237,0.009477,0.002510,0.025278,0.007548,0.005945
9.000000,6.606607,9.258119,0.017935,8.974554,0.018125,-0.000323,0.025545,0.010922,0.006599
9.000000,6.706707,9.268756,0.018536,8.985117,0.018639,0.000265,0.027951,0.012920,0.005776
9.000000,6.806807,9.222870,0.017872,8.939229,0.017964,0.008330,0.021549,0.012971,0.004732
9.000000,6.906907,9.244326,0.018685,8.960741,0.018817,0.002839,0.018026,0.011472,0.004629
9.000000,7.007007,9.250332,0.015751,8.966750,0.015909,-0.000999,0.020787,0.011385,0.005372
9.000000,7.107107,9.257174,0.022610,8.973515,0.022747,0.000515,0.022825,0.013479,0.005243
9.000000,7.207207,9.258361,0.018600,8.974694,0.018697,0.004210,0.024969,0.013652,0.005892
9.000000,7.307307,9.229318,0.009879,8.945667,0.010024,0.016717,0.022531,0.013195,0.006896
9.000000,7.407407,9.253134,0.007895,8.969413,0.007976,0.017179,0.024457,0.015083,0.007477
9.000000,7.507508,9.263356,0.016058,8.979559,0.016095,0.015166,0.023819,0.017144,0.006575
9.000000,7.607608,9.278016,0.014737,8.994190,0.014740,0.014838,0.023084,0.017934,0.005914
9.000000,7.707708,9.259364,0.010833,8.975590,0.010862,0.018129,0.024472,0.016503,0.006996
9.000000,7.807808,9.262626,0.001610,8.978889,0.001670,0.020136,0.028315,0.015493,0.007464
9.000000,7.907908,9.258666,0.012683,8.974968,0.012549,0.029290,0.033167,0.014461,0.007344
9.000000,8.008008,9.274223,0.019514,8.990515,0.019449,0.036349,0.036677,0.014711,0.007968
9.000000,8.108108,9.274366,0.018158,8.990627,0.018021,0.039266,0.033090,0.015552,0.007899
9.000000,8.208208,9.245579,0.014131,8.961916,0.014263,0.045479,0.031199,0.013533,0.006569
9.000000,8.308308,9.267105,0.008921,8.983455,0.008936,0.044018,0.029513,0.013198,0.006098
9.000000,8.408408,9.252329,0.015305,8.968627,0.015321,0.040354,0.033456,0.014616,0.005772
9.000000,8.508509,9.264185,0.021810,8.980484,0.021803,0.041019,0.029937,0.014574,0.005746
9.000000,8.608609,9.247824,0.013413,8.964108,0.013348,0.040527,0.027757,0.014971,0.005836
9.000000,8.708709,9.240801,0.007672,8.957092,0.007752,0.043880,0.030326,0.014822,0.005413
9.000000,8.808809,9.250949,0.009745,8.967280,0.009808,0.052500,0.030444,0.013722,0.004766
9.000000,8.908909,9.252922,0.013463,8.969249,0.013423,0.052171,0.033679,0.013832,0.004335
9.000000,9.009009,9.251054,0.015616,8.967389,0.015585,0.054358,0.032724,0.013641,0.003644
9.000000,9.109109,9.234482,0.013643,8.950939,0.013683,0.052666,0.029655,0.010346,0.004337
9.000000,9.209209,9.237421,0.012083,8.953961,0.012237,0.049491,0.030953,0.008095,0.004379
9.000000,9.309309,9.242664,0.011578,8.959275,0.011731,0.043842,0.031852,0.006171,0.005537
9.000000,9.409409,9.258371,0.018457,8.975096,0.018587,0.041969,0.029212,0.003059,0.006150
9.000000,9.509510,9.248851,0.023733,8.965596,0.023828,0.045668,0.029214,0.002537,0.005309
9.000000,9.609610,9.244187,0.015298,8.960910,0.015425,0.043004,0.029109,0.003112,0.006050
9.000000,9.709710,9.241017,0.017016,8.957701,0.017237,0.044988,0.029664,0.004140,0.008132
9.000000,9.809810,9.245406,0.016065,8.962031,0.016062,0.042737,0.029493,0.005635,0.010682
9.000000,9.909910,9.253649,0.019325,8.970294,0.019299,0.042699,0.028037,0.005069,0.010916
9.000000,10.010010,9.250066,0.023820,8.966745,0.023865,0.042121,0.028619,0.004102,0.012168
9.000000,10.110110,9.243634,0.015907,8.960263,0.016034,0.051012,0.025915,0.005346,0.014429
9.000000,10.210210,9.241022,0.012402,8.957588,0.012303,0.057665,0.024814,0.007071,0.014327
9.000000,10.310310,9.238529,0.018475,8.955060,0.018305,0.055695,0.023435,0.008093,0.012515
9.000000,10.410410,9.239250,0.021250,8.955813,0.021290,0.057189,0.022573,0.007250,0.012015
9.000000,10.510511,9.240311,0.024217,8.956872,0.024278,0.050636,0.026401,0.007261,0.012689
9.000000,10.610611,9.244280,0.014418,8.960707,0.014483,0.041830,0.026584,0.010878,0.012836
9.000000,10.710711,9.231967,0.020362,8.948320,0.020152,0.044211,0.024593,0.012857,0.013223
9.000000,10.810811,9.236823,0.021515,8.953129,0.021422,0.041003,0.030735,0.014048,0.014834
9.000000,10.910911,9.227740,0.024950,8.944053,0.025068,0.043549,0.033275,0.013911,0.014034
9.000000,11.011011,9.219603,0.025915,8.935871,0.026045,0.048496,0.029931,0.015150,0.013458
9.000000,11.111111,9.234826,0.011977,8.951038,0.011739,0.054783,0.023614,0.016596,0.014594
9.000000,11.211211,9.212534,0.019762,8.928688,0.019356,0.058925,0.024803,0.018098,0.015371
9.000000,11.311311,9.230785,0.020269,8.946816,0.020023,0.057889,0.026541,0.021314,0.016212
9.000000,11.411411,9.216704,0.025218,8.932675,0.025029,0.052861,0.032188,0.022819,0.018113
9.000000,11.511512,9.210770,0.021298,8.926808,0.021070,0.053617,0.036583,0.021044,0.018110
9.000000,11.611612,9.208075,0.015913,8.924191,0.015405,0.064277,0.036589,0.019026,0.016923
9.000000,11.711712,9.208170,0.019532,8.924257,0.019116,0.075636,0.032088,0.019758,0.017624
9.000000,11.811812,9.225160,0.022493,8.941145,0.022099,0.076974,0.027451,0.022358,0.019382
9.000000,11.911912,9.215696,0.028104,8.931537,0.027667,0.071418,0.030853,0.026068,0.020978
9.000000,12.012012,9.216191,0.015190,8.931816,0.014518,0.080295,0.034381,0.031656,0.022766
9.000000,12.112112,9.187962,0.019653,8.903415,0.018861,0.085049,0.031623,0.036064,0.024642
9.000000,12.212212,9.218102,0.021073,8.933441,0.020321,0.083339,0.030339,0.038904,0.026169
9.000000,12.312312,9.218496,0.027196,8.933724,0.026736,0.084282,0.032291,0.041788,0.026322
9.000000,12.412412,9.210705,0.030001,8.925792,0.029320,0.084994,0.026900,0.045376,0.027447
9.000000,12.512513,9.212890,0.023121,8.927818,0.022254,0.091534,0.029357,0.049346,0.029275
9.000000,12.612613,9.183417,0.025548,8.898281,0.024719,0.092785,0.034913,0.051199,0.027573
9.000000,12.712713,9.215227,0.022332,8.929940,0.021685,0.100498,0.041279,0.055223,0.026377
9.000000,12.812813,9.203079,0.030852,8.917542,0.030383,0.108197,0.045640,0.061552,0.027445
9.000000,12.912913,9.210818,0.028556,8.925078,0.027879,0.107716,0.051545,0.066716,0.028089
9.000000,13.013013,9.196141,0.025914,8.910292,0.025142,0.108518,0.048926,0.069504,0.028004
9.000000,13.113113,9.200828,0.025370,8.914864,0.024497,0.111227,0.049517,0.072230,0.030131
9.000000,13.213213,9.204400,0.027835,8.918298,0.027343,0.117063,0.054328,0.075388,0.033500
9.000000,13.313313,9.195605,0.036529,8.909448,0.035909,0.126067,0.060144,0.076656,0.034667
9.000000,13.413413,9.195612,0.021946,8.909427,0.021176,0.133610,0.062119,0.077231,0.035712
9.000000,13.513514,9.175982,0.026306,8.889691,0.025139,0.141681,0.064896,0.079697,0.037396
9.000000,13.613614,9.210776,0.023888,8.924273,0.022941,0.153581,0.065129,0.084923,0.038387
9.000000,13.713714,9.206437,0.032684,8.919599,0.031914,0.158229,0.062841,0.093390,0.038017
9.000000,13.813814,9.194243,0.040826,8.907121,0.039894,0.169624,0.064550,0.100358,0.039192
9.000000,13.913914,9.182684,0.024316,8.895481,0.023277,0.187637,0.073328,0.102106,0.041063
9.000000,14.014014,9.179901,0.028055,8.892488,0.026628,0.203078,0.078523,0.107075,0.042770
9.000000,14.114114,9.198557,0.028894,8.910859,0.027900,0.209672,0.075418,0.113911,0.044151
9.000000,14.214214,9.195405,0.040491,8.907607,0.039445,0.228225,0.080806,0.116427,0.043732
9.000000,14.314314,9.180694,0.038075,8.892803,0.037117,0.240201,0.087125,0.118710,0.043750
9.000000,14.414414,9.165977,0.025611,8.878008,0.024703,0.253651,0.095725,0.120524,0.044242
9.000000,14.514515,9.169392,0.027071,8.881384,0.026304,0.270196,0.101023,0.121407,0.044843
9.000000,14.614615,9.184068,0.034448,8.895917,0.033844,0.291696,0.109539,0.124779,0.045713
9.000000,14.714715,9.176825,0.045072,8.888495,0.044346,0.298503,0.112084,0.129014,0.046296
9.000000,14.814815,9.182206,0.032656,8.893729,0.031981,0.293268,0.114989,0.132676,0.045720
9.000000,14.914915,9.176682,0.029619,8.888094,0.028578,0.307194,0.119320,0.135505,0.044839
9.000000,15.015015,9.190181,0.030367,8.901472,0.030195,0.322902,0.125032,0.138499,0.044392
9.000000,15.115115,9.191774,0.040393,8.902893,0.039690,0.339218,0.126847,0.142609,0.044650
9.000000,15.215215,9.167003,0.046197,8.877893,0.045808,0.371072,0.129081,0.147713,0.047048
9.000000,15.315315,9.189860,0.031144,8.900419,0.030415,0.381404,0.134962,0.155213,0.049660
9.000000,15.415415,9.181345,0.026894,8.891755,0.025749,0.389932,0.139453,0.158693,0.049951
9.000000,15.515516,9.192044,0.035026,8.902450,0.034519,0.417940,0.151602,0.158709,0.050512
9.000000,15.615616,9.173899,0.044437,8.884235,0.043681,0.437690,0.154390,0.160315,0.050814
9.000000,15.715716,9.166523,0.040768,8.876748,0.040488,0.448240,0.156478,0.162767,0.051805
9.000000,15.815816,9.168445,0.026580,8.878477,0.026012,0.456634,0.159535,0.166860,0.054442
9.000000,15.915916,9.180312,0.028846,8.890271,0.028358,0.457757,0.161415,0.168468,0.055136
9.000000,16.016016,9.178514,0.036910,8.888565,0.036279,0.467580,0.165465,0.166764,0.052425
9.000000,16.116116,9.159990,0.048043,8.869890,0.047437,0.485809,0.174247,0.170513,0.051387
9.000000,16.216216,9.169904,0.036318,8.879472,0.035794,0.507467,0.183086,0.178284,0.051384
9.000000,16.316316,9.161383,0.024945,8.870774,0.024611,0.522910,0.180262,0.182545,0.050476
9.000000,16.416416,9.190938,0.034230,8.900139,0.034245,0.539650,0.181949,0.186914,0.050748
9.000000,16.516517,9.169684,0.037834,8.878504,0.037117,0.560271,0.185079,0.195555,0.051715
9.000000,16.616617,9.172405,0.047620,8.881073,0.047130,0.579485,0.185061,0.199097,0.051437
9.000000,16.716717,9.181327,0.028621,8.889923,0.028064,0.608939,0.198530,0.200697,0.051719
9.000000,16.816817,9.174061,0.027754,8.882403,0.027397,0.650088,0.211655,0.206133,0.054094
9.000000,16.916917,9.188245,0.039110,8.896532,0.038858,0.661030,0.216240,0.207396,0.054028
9.000000,17.017017,9.168222,0.039480,8.876534,0.038983,0.673330,0.216178,0.207115,0.052190
9.000000,17.117117,9.178888,0.038371,8.886941,0.037956,0.695286,0.220045,0.213343,0.050051
9.000000,17.217217,9.181435,0.027959,8.889115,0.027229,0.718598,0.229671,0.221860,0.049749
9.000000,17.317317,9.193171,0.032226,8.900389,0.031496,0.744510,0.241759,0.232034,0.051086
9.000000,17.417417,9.177711,0.036647,8.884465,0.035773,0.755907,0.244593,0.242221,0.052039
9.000000,17.517518,9.163206,0.039940,8.869770,0.038913,0.775992,0.246387,0.246493,0.051667
9.000000,17.617618,9.152208,0.028747,8.858715,0.027224,0.805550,0.253356,0.248127,0.049206
9.000000,17.717718,9.146994,0.031545,8.853394,0.029479,0.819512,0.249093,0.250580,0.048623
9.000000,17.817818,9.156291,0.035296,8.862445,0.033225,0.839202,0.255517,0.255582,0.051422
9.000000,17.917918,9.137457,0.037145,8.843296,0.034953,0.878508,0.266916,0.262153,0.053547
9.000000,18.018018,9.145368,0.038863,8.851053,0.036774,0.921038,0.270276,0.265337,0.054646
9.000000,18.118118,9.136105,0.028358,8.841438,0.026021,0.945499,0.269137,0.272788,0.055965
9.000000,18.218218,9.151568,0.029021,8.856774,0.026646,0.971058,0.285119,0.275572,0.055802
9.000000,18.318318,9.148087,0.030119,8.853458,0.028307,0.995525,0.294089,0.272186,0.054621
9.000000,18.418418,9.147829,0.035261,8.853120,0.033282,1.015990,0.298966,0.274033,0.053927
9.000000,18.518519,9.149964,0.034004,8.854990,0.032169,1.043654,0.296359,0.279775,0.053767
9.000000,18.618619,9.152559,0.022852,8.857217,0.020756,1.080689,0.297247,0.287759,0.053308
9.000000,18.718719,9.157250,0.028004,8.861738,0.026505,1.111680,0.305594,0.291544,0.052403
9.000000,18.818819,9.148120,0.025727,8.852479,0.024285,1.148909,0.309986,0.294255,0.052804
9.000000,18.918919,9.151452,0.032723,8.855465,0.031204,1.180789,0.316103,0.301255,0.054990
9.000000,19.019019,9.156274,0.033648,8.860138,0.031818,1.202333,0.321105,0.304175,0.056621
9.000000,19.119119,9.152253,0.020228,8.855995,0.018388,1.231048,0.319039,0.306253,0.059559
9.000000,19.219219,9.150851,0.030035,8.854221,0.028628,1.253087,0.322025,0.313955,0.060486
9.000000,19.319319,9.144903,0.022115,8.847980,0.020156,1.294374,0.331642,0.320361,0.059071
9.000000,19.419419,9.146918,0.031559,8.850076,0.029954,1.326986,0.335560,0.318808,0.058061
9.000000,19.519520,9.153965,0.028532,8.857318,0.026663,1.355799,0.343754,0.314926,0.056979
9.000000,19.619620,9.149924,0.022256,8.853082,0.021484,1.417268,0.360709,0.319200,0.055749
9.000000,19.719720,9.151768,0.027646,8.854373,0.026424,1.440805,0.370757,0.330624,0.056602
9.000000,19.819820,9.151516,0.024324,8.853749,0.022680,1.448224,0.370028,0.338275,0.056975
9.000000,19.919920,9.143427,0.026777,8.845621,0.024763,1.475874,0.369777,0.338881,0.058106
9.000000,20.020020,9.147374,0.024739,8.849431,0.023501,1.518583,0.375462,0.340908,0.062730
9.000000,20.120120,9.148211,0.026229,8.849967,0.025453,1.565467,0.384005,0.346608,0.065582
9.000000,20.220220,9.163632,0.024252,8.865426,0.023012,1.589114,0.391800,0.345820,0.065671
9.000000,20.320320,9.154351,0.025395,8.856399,0.023107,1.617936,0.399303,0.340747,0.064781
9.000000,20.420420,9.142537,0.030045,8.844389,0.027308,1.660414,0.408462,0.344607,0.065773
9.000000,20.520521,9.147003,0.020942,8.848261,0.019877,1.685192,0.418433,0.355812,0.070737
9.000000,20.620621,9.147446,0.026106,8.848269,0.024391,1.717838,0.424325,0.364354,0.072419
9.000000,20.720721,9.161102,0.020407,8.862078,0.018793,1.761299,0.425920,0.362107,0.068087
9.000000,20.820821,9.148164,0.023829,8.849277,0.020906,1.814750,0.435815,0.359606,0.066613
9.000000,20.920921,9.140745,0.024574,8.841388,0.021670,1.834695,0.433639,0.368972,0.067484
9.000000,21.021021,9.148396,0.018160,8.848934,0.016366,1.859456,0.431193,0.371620,0.064552
9.000000,21.121121,9.157493,0.018883,8.857956,0.017441,1.912025,0.445243,0.373453,0.062848
9.000000,21.221221,9.157835,0.014864,8.857659,0.012580,1.973101,0.461151,0.385593,0.066728
9.000000,21.321321,9.142187,0.020260,8.841467,0.017491,1.998665,0.461269,0.395917,0.069601
9.000000,21.421421,9.139546,0.013461,8.838870,0.012471,2.026117,0.470737,0.395247,0.068488
9.000000,21.521522,9.150660,0.017798,8.850142,0.017109,2.079633,0.486478,0.392346,0.067165
9.000000,21.621622,9.166712,0.012660,8.865856,0.012180,2.123886,0.494626,0.399337,0.065548
9.000000,21.721722,9.163643,0.016090,8.862287,0.014056,2.142169,0.498140,0.409175,0.065875
9.000000,21.821822,9.143051,0.019295,8.841457,0.017500,2.164884,0.500359,0.413574,0.067523
9.000000,21.921922,9.159560,0.017753,8.857617,0.018762,2.219980,0.516210,0.420447,0.067311
9.000000,22.022022,9.169313,0.021953,8.867226,0.022304,2.279859,0.530584,0.423162,0.067898
9.000000,22.122122,9.191215,0.017935,8.889174,0.017855,2.317539,0.523379,0.421827,0.070181
9.000000,22.222222,9.173545,0.021842,8.871523,0.020852,2.327899,0.519254,0.421112,0.072021
9.000000,22.322322,9.159971,0.020908,8.857702,0.020230,2.382157,0.531257,0.425360,0.074870
9.000000,22.422422,9.175008,0.021386,8.872248,0.022909,2.442559,0.536544,0.434340,0.077568
9.000000,22.522523,9.189557,0.027892,8.886645,0.029620,2.489829,0.540359,0.437338,0.077433
9.000000,22.622623,9.205330,0.030685,8.902562,0.031926,2.534898,0.551756,0.434605,0.077069
9.000000,22.722723,9.189127,0.035422,8.886096,0.036484,2.589238,0.568573,0.439178,0.079483
9.000000,22.822823,9.192336,0.034011,8.888347,0.035909,2.630490,0.565875,0.456978,0.081836
9.000000,22.922923,9.191594,0.031565,8.886861,0.033530,2.657172,0.569140,0.471270,0.081530
9.000000,23.023023,9.200584,0.025002,8.895620,0.026794,2.706182,0.575758,0.476140,0.079113
9.000000,23.123123,9.190376,0.018605,8.884989,0.020037,2.768551,0.580087,0.484087,0.079038
9.000000,23.223223,9.177187,0.013733,8.871426,0.015574,2.811921,0.591751,0.490605,0.081373
9.000000,23.323323,9.192724,0.018663,8.887011,0.021113,2.868583,0.603017,0.489333,0.083181
9.000000,23.423423,9.192122,0.013214,8.886631,0.013663,2.916958,0.610560,0.485617,0.081087
9.000000,23.523524,9.191564,0.017314,8.885932,0.018694,2.941550,0.621760,0.488675,0.079073
9.000000,23.623624,9.188348,0.011913,8.881744,0.012689,2.987183,0.632822,0.506430,0.080575
9.000000,23.723724,9.186531,0.007185,8.879044,0.011070,3.033761,0.645362,0.521866,0.084393
